Feature	Gain	Cover	Frequency
canarito362	0.000957812018490659	0.000558240518437362	0.00117212682412237
canarito404	0.000955743803900289	0.000868136007377167	0.00123073316532849
canarito320	0.000955587560558911	0.00266949223917303	0.00111352048291625
canarito67	0.000953042687797348	0.00103930821498292	0.00105491414171013
canarito222	0.000948899561779375	0.000618568856843752	0.00117212682412237
canarito301	0.000946617856022651	0.000861867709160998	0.00123073316532849
canarito475	0.000945057663945074	0.00113597046266062	0.00117212682412237
canarito463	0.000944997584619598	0.000609927995208999	0.00111352048291625
canarito71	0.000941178832180113	0.000925844491011676	0.000996307800504015
canarito6	0.000939153150145797	0.00065711046863145	0.00128933950653461
mttarjeta_visa_debitos_automaticos	0.000938920138721869	0.00181830823326097	0.00152376487135908
canarito384	0.000937326750865598	0.00154414813683885	0.00128933950653461
canarito214	0.000936764858150275	0.000658633640010451	0.00134794584774073
canarito402	0.000935355199979467	0.00133092206344206	0.00117212682412237
canarito257	0.000935085715696558	0.000551534980437104	0.00134794584774073
canarito371	0.00093481909415518	0.000653143055180736	0.00134794584774073
canarito494	0.000932180039932121	0.000554592074993074	0.00105491414171013
canarito499	0.000930535026747681	0.000483361413445697	0.00111352048291625
canarito213	0.0009279661347079	0.000854900544076817	0.00117212682412237
canarito86	0.000925681457619245	0.000855122747901518	0.00152376487135908
canarito233	0.000924720895573174	0.000803653891021926	0.00123073316532849
canarito153	0.000923892430859633	0.00107718679922917	0.00140655218894684
canarito78	0.000923021115315991	0.00211339132853158	0.00111352048291625
canarito288	0.000918807141791456	0.000631388583955952	0.000996307800504015
canarito90	0.000917709238980827	0.00081480350551621	0.00117212682412237
canarito236	0.000916481308854237	0.00138360587349219	0.00128933950653461
Master_mlimitecompra	0.000911368737552779	0.00147843673158244	0.00187540291859579
canarito310	0.000907797090404829	0.000917078191733946	0.00105491414171013
ctransferencias_recibidas	0.000907392782999324	0.00690444626269295	0.00193400925980191
canarito272	0.000907262848926798	0.000355067376141975	0.000996307800504015
canarito129	0.000904308861544193	0.00138189992154771	0.00128933950653461
canarito274	0.000903629371685169	0.000587076840591335	0.00111352048291625
canarito219	0.000902820904391134	0.00153441059181122	0.00128933950653461
canarito264	0.000899468343251274	0.000681427451705612	0.00123073316532849
canarito74	0.00089725371945347	0.000745751875023968	0.00117212682412237
canarito186	0.000893729738093108	0.000729118843565282	0.00117212682412237
canarito262	0.000892867117288932	0.00042591455689511	0.00117212682412237
canarito122	0.000892297066119346	0.00130485612123154	0.00140655218894684
canarito167	0.000889779259034689	0.000760506925770662	0.00117212682412237
canarito82	0.000889665231325567	0.000828365106688299	0.00146515853015296
canarito316	0.00088881299822741	0.000557265688754802	0.000996307800504015
canarito368	0.0008881870608817	0.000979055139162313	0.000937701459297896
canarito337	0.000883558542869603	0.00377518563875177	0.00111352048291625
canarito243	0.000883203717551519	0.00130697422543151	0.00111352048291625
canarito102	0.000881282507558205	0.000915519181028381	0.00123073316532849
canarito388	0.000880592368672982	0.00137865287856095	0.00117212682412237
canarito228	0.000878672545089072	0.0013866522162502	0.00111352048291625
canarito169	0.000878360205635373	0.00050506570961329	0.000879095118091778
canarito487	0.000877898418612801	0.000968048881974288	0.000937701459297896
canarito268	0.000877604580875424	0.000615558353412316	0.00117212682412237
canarito23	0.000874833934861339	0.00215712964267116	0.000996307800504015
canarito302	0.000869558501379847	0.000479340241005135	0.00111352048291625
canarito91	0.000865878877315085	0.000799363923632129	0.00105491414171013
canarito305	0.000865157826297082	0.00118318519147698	0.00123073316532849
canarito98	0.000863607672772069	0.00111950945996944	0.00134794584774073
canarito165	0.000863067584732402	0.000819494873363532	0.00117212682412237
canarito83	0.000862882805488836	0.0016169951520143	0.00105491414171013
canarito450	0.000861304710883505	0.000791095790993649	0.00117212682412237
canarito424	0.000861008767729483	0.000838597234422526	0.00123073316532849
canarito152	0.0008594250796915	0.000680768008096821	0.00105491414171013
canarito459	0.000858915949450674	0.000667700989631324	0.00111352048291625
canarito398	0.000858747845588685	0.00164339439996187	0.00123073316532849
canarito212	0.000858241336631282	0.000791095790993649	0.00128933950653461
canarito146	0.000857328165084996	0.000807986865603601	0.00128933950653461
canarito107	0.000849952602495409	0.00104608901556896	0.00134794584774073
canarito278	0.00084929781565705	0.000699056816442796	0.000879095118091778
canarito295	0.000848353362845441	0.000837360777656044	0.00123073316532849
canarito171	0.00084600623741988	0.00139490959709071	0.00128933950653461
canarito353	0.00084485162110672	0.00104791323729111	0.00105491414171013
canarito25	0.000843809548652734	0.00125451261920608	0.00146515853015296
canarito447	0.000839425268402214	0.000906039679152013	0.00117212682412237
canarito462	0.000838116732736688	0.000714890630919089	0.00111352048291625
canarito108	0.000837227047283742	0.000508538540357411	0.00117212682412237
canarito426	0.000835633341266679	0.000851198341642681	0.00111352048291625
canarito333	0.000830310747465301	0.000959597968770328	0.00134794584774073
canarito263	0.000830236914738454	0.000550040480519355	0.00111352048291625
canarito136	0.000828710366145484	0.000390258010895872	0.00105491414171013
canarito124	0.000828549739243989	0.000665909023303089	0.00117212682412237
canarito209	0.000826938880846004	0.00130362324839771	0.00117212682412237
canarito36	0.000821267526868044	0.00162169010379427	0.00117212682412237
canarito367	0.000818308320489586	0.00157688736165572	0.00134794584774073
canarito79	0.000815539022775609	0.001486557922982	0.00140655218894684
canarito303	0.000813642595709234	0.00120686065060563	0.00105491414171013
canarito259	0.000812618481769423	0.000884987658727897	0.000937701459297896
canarito240	0.000811749123282419	0.00119290481684133	0.000937701459297896
canarito365	0.000811207629409265	0.000544033809387108	0.00105491414171013
canarito322	0.000807870377509943	0.00058305925208343	0.00134794584774073
canarito53	0.000807260520580244	0.000698264767325716	0.00105491414171013
canarito422	0.000804323012461353	0.000968170735684608	0.00117212682412237
canarito13	0.000803160963464986	0.00235243963671825	0.00128933950653461
tmobile_app	0.000802747522064403	0.00734201935251956	0.000761882435679541
canarito215	0.000800304789666957	0.00111080050361422	0.00134794584774073
canarito15	0.000799835651832727	0.000473448255717896	0.000820488776885659
ccajas_otras	0.000799176656474385	0.00340725194437306	0.000527457070855067
canarito446	0.000799045587880872	0.000958046125930075	0.00123073316532849
canarito406	0.000798451448497412	0.00143153380490719	0.00105491414171013
canarito37	0.00079768194313205	0.0027836118228204	0.00123073316532849
Master_mpagosdolares	0.000796822643242686	0.000211717237748416	0.00041024438844283
canarito273	0.000794563935770005	0.00069935786678594	0.00111352048291625
canarito476	0.000793653066004336	0.0006220560233185	0.00123073316532849
canarito138	0.000793562578516501	0.000431476820377954	0.000937701459297896
canarito472	0.000792361868492827	0.00067563940046541	0.000996307800504015
canarito395	0.000789527157133999	0.000897922071685104	0.000879095118091778
canarito483	0.000786575847136192	0.00148117127219933	0.00140655218894684
canarito104	0.000786334916151296	0.00105812386142939	0.00123073316532849
canarito491	0.00078599744206549	0.000979814932885485	0.00105491414171013
canarito144	0.000784138514211229	0.000918544020190443	0.00117212682412237
canarito471	0.000783915769190819	0.000619421832815993	0.000937701459297896
canarito135	0.00078312858806209	0.000199646552561419	0.000703276094473422
canarito405	0.000782377796671702	0.000641075953926395	0.000996307800504015
canarito21	0.00078035024620606	0.000784476267377146	0.00123073316532849
canarito329	0.000779173538117198	0.000446285630114496	0.000879095118091778
canarito361	0.000777968128175998	0.000629628873021624	0.000879095118091778
canarito440	0.000777777551265214	0.000849972636674168	0.00117212682412237
canarito419	0.000775502441205755	0.000804718319020898	0.000761882435679541
Visa_mconsumospesos	0.000770030175782705	0.00309480827931451	0.00468850729648948
canarito28	0.000769767432364065	0.000711779777373271	0.000996307800504015
canarito493	0.000769068473667447	0.000794930598936074	0.000937701459297896
canarito454	0.000768178533293472	0.000657873846287279	0.00123073316532849
canarito266	0.000764740839778613	0.000842625574728401	0.000996307800504015
canarito323	0.000763640510258877	0.000715059075753943	0.000761882435679541
canarito354	0.000761637726866766	0.000969844432235181	0.00111352048291625
canarito85	0.000760544398335457	0.000671482038583902	0.000996307800504015
canarito232	0.000759806131233636	0.000915992260139035	0.00117212682412237
ctarjeta_debito_transacciones	0.000759343507002228	0.00741549355590989	0.013362245794995
canarito142	0.000758725333776591	0.000672589473774752	0.000879095118091778
canarito413	0.000758422999424067	0.000573798370099106	0.00111352048291625
canarito173	0.00075733860428494	0.00147935063440984	0.00111352048291625
canarito345	0.000752418501207659	0.00112931868365021	0.00105491414171013
canarito223	0.000750696047659915	0.000933721974990601	0.000996307800504015
canarito293	0.000747567753425446	0.000342516443979011	0.000996307800504015
canarito399	0.000744533131429922	0.000725416641131147	0.00111352048291625
canarito363	0.000744256282404114	0.000499335001295592	0.000937701459297896
