Feature	Gain	Cover	Frequency
matm_other	0.00137768644322841	0.00456278594778219	0.00263035741915519
mvr_mpagado	0.00134225430238405	0.00387585391360328	0.00203723760895353
tmobile_app	0.00128374640387348	0.00797734609000325	0.00126360307390789
mv_mpagado	0.00122151346516836	0.00359263634724667	0.00165042034143071
Visa_fultimo_cierre	0.00121258757280091	0.0011500747460507	0.0013151787095776
ccuenta_debitos_automaticos	0.00120452037055188	0.00103088262858249	0.00234669142297179
ccajas_otras	0.00113116545876881	0.00416507110318117	0.000722058899375935
Master_fultimo_cierre	0.00110743492275258	0.0014510091739621	0.00149569343442158
cextraccion_autoservicio	0.00103368172448317	0.00152992179517942	0.00195987415544897
mplazo_fijo_dolares	0.000978086467803848	0.00741199331235643	0.00149569343442158
mv_mconsumototal	0.00087850508996545	0.000625454266407341	0.00165042034143071
mvr_mconsumototal	0.000877613082977608	0.000703677755132836	0.00154726907009129
cplazo_fijo	0.000875397761615434	0.00923763238542993	0.000954149259889628
catm_trx	0.000864259258958727	0.000954623266757309	0.00123781525607303
ctarjeta_master	0.000860020701449534	0.000162474404288652	0.000361029449687967
mvr_mconsumosdolares	0.000820794005006229	0.00239773025574839	0.00136675434524731
mv_status02	0.000810386688263068	0.00175560772131847	0.000593119810201661
Master_mconsumototal	0.000805943095486032	0.00347093197444085	0.00286244777966888
mprestamos_prendarios	0.000763682191964858	0.0102351725200495	0.000954149259889628
Visa_msaldodolares	0.000752249307413701	0.00240427204948917	0.00113466398473361
ctarjeta_master_transacciones	0.000616436273629011	0.00101455197590173	0.00141832998091701
Master_status	0.00061537054798539	0.00137403486200132	0.000309453814018258
Visa_Finiciomora	0.000529582904573505	0.00362230677787425	0.000722058899375935
mvr_msaldodolares	0.000475782795505898	0.00631970043907074	0.000954149259889628
ctarjeta_master_debitos_automaticos	0.000450251220956219	0.000594306272166185	0.000386817267522822
mttarjeta_master_debitos_automaticos	0.000410333085014097	0.00161366628772986	0.000825210170715354
mv_mconsumosdolares	0.00040517226149815	0.00237219064812653	0.00136675434524731
catm_trx_other	0.000360665689473053	0.00164737817259619	0.00103151271339419
mtarjeta_visa_descuentos	0.000331426377082445	0.00436453821906954	0.00064469544587137
mv_status05	0.000321675963867635	0.000209377119156886	0.000489968538862242
cseguro_vivienda	0.000303643260267975	0.000197866421973659	0.000335241631853113
Master_mpagosdolares	0.000294720667718339	0.000404971588477403	0.00121202743823818
Visa_mpagosdolares	0.000293659572592384	0.00192764061172564	0.00069627108154108
mv_status04	0.000285170103901386	0.00152610674181693	0.000825210170715354
